Day,Month,Year,DayOfWeek,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,H14,A14,Attendance,Strictness,Season,Round,Hpts,Apts,HTS,ATS,HGSR,AGSR,Home_DS,Away_DS,Home_Form_Points,Away_Form_Points,Home_Goal_Diff_Form,Away_Goal_Diff_Form,Home_Win_Streak,Away_Win_Streak,Home_H2H_Win_Rate,Away_H2H_Win_Rate,HTV($m),ATV($m),HTPos_avg,ATPos_avg,HSPE (%),HPE (%),ASPE (%),APE (%),HTPos_avg_missing,ATPos_avg_missing,HSPE_missing,ASPE_missing,HPE_missing,APE_missing,HTV_missing,ATV_missing
11,2,2006,6,Arsenal,Bolton,1.0,1.0,D,0.0,1.0,A,H Webb,16.0,5.0,10.0,3.0,8.0,6.0,14.0,12.0,2.0,2.0,0.0,0.0,2,2,"38,193",13.225589225589225,2005,25,35,31,2.0934579439252334,1.3314285714285714,1.985981308411215,1.2057142857142857,0.9205607476635514,1.3428571428571427,1.4,1.5,9.0,5.0,1,0,0.2222222222222222,0.0,232.33,61.85,0.5730000000000001,0.5126,-0.4816649831856983,-0.20892724819307376,0.831035583038804,-0.5083943746673837,1,1,1,1,1,1,0,0
11,2,2006,6,Aston Villa,Newcastle,1.0,2.0,A,1.0,2.0,A,M Riley,13.0,9.0,7.0,6.0,11.0,7.0,23.0,20.0,4.0,2.0,0.0,1.0,2,2,"37,140",14.965853658536586,2005,25,24,28,1.3116279069767443,1.4953271028037383,1.2,1.411214953271028,1.2372093023255815,1.2850467289719627,1.4,1.1,6.0,-4.0,1,1,0.09090909090909091,0.09090909090909091,89.0,150.48,0.46259999999999996,0.4946,-0.2303298734312224,-0.2581188038407331,-0.4148812124328655,0.010510389688415687,1,1,1,1,1,1,0,0
11,2,2006,6,Everton,Blackburn,1.0,0.0,H,1.0,0.0,H,P Walton,5.0,18.0,2.0,5.0,6.0,10.0,8.0,14.0,4.0,2.0,1.0,0.0,2,2,"35,615",11.384615384615385,2005,25,23,31,1.2883720930232558,1.3011363636363635,1.1441860465116278,1.2556818181818181,1.3953488372093024,1.2840909090909092,1.6,1.9,-5.0,4.0,1,0,0.1111111111111111,0.3333333333333333,92.92,63.8,0.4742,0.5578000000000001,-0.08649672496126283,-0.9582166759207991,-0.3590764089734575,0.754932389356652,1,1,1,1,1,1,0,0
11,2,2006,6,Fulham,West Brom,6.0,1.0,H,2.0,0.0,H,G Poll,11.0,11.0,7.0,6.0,4.0,7.0,19.0,14.0,3.0,2.0,0.0,0.0,2,2,"21,508",12.258064516129032,2005,25,28,23,1.2259887005649717,0.8514851485148515,1.192090395480226,0.8712871287128713,1.3333333333333333,1.5643564356435644,1.3,1.3,-2.0,0.0,0,1,0.4,0.0,70.88,65.55,0.518,0.5074,0.4330707053962792,0.3575181981178203,0.1867771462323429,0.09564599380192615,1,1,1,1,1,1,0,0
11,2,2006,6,Middlesbrough,Chelsea,3.0,0.0,H,2.0,0.0,H,S Bennett,7.0,17.0,6.0,10.0,5.0,9.0,17.0,7.0,0.0,3.0,0.0,0.0,2,2,"31,037",13.553719008264462,2005,25,24,49,1.233644859813084,2.0093023255813955,1.1869158878504673,1.827906976744186,1.294392523364486,0.8325581395348837,0.6,2.6,-14.0,12.0,0,1,0.09090909090909091,0.2727272727272727,94.38,363.43,0.4326,0.5468,0.5995071041372846,0.05070322187280189,-0.7351023795015662,-0.7788330582409189,1,1,1,1,1,1,0,0
11,2,2006,6,Portsmouth,Man United,1.0,3.0,A,0.0,3.0,A,U Rennie,15.0,6.0,6.0,4.0,16.0,2.0,12.0,16.0,0.0,0.0,0.0,0.0,2,2,"20,268",10.586206896551724,2005,26,18,42,1.00990099009901,2.0604651162790697,1.0594059405940595,1.9116279069767441,1.5346534653465347,0.9162790697674419,0.8,2.0,-13.0,12.0,0,1,0.4,0.0,86.13,254.58,0.442,0.5603999999999999,0.2209510282385326,0.2550508530433018,-1.0433977791824163,1.202938716920732,1,1,1,1,1,1,0,0
11,2,2006,6,Wigan,Liverpool,0.0,1.0,A,0.0,1.0,A,R Styles,5.0,7.0,1.0,6.0,4.0,3.0,8.0,3.0,2.0,0.0,0.0,0.0,2,3,"25,078",13.308056872037914,2005,26,35,38,1.56,1.7570093457943925,1.2,1.5700934579439252,1.24,0.9579439252336449,1.4,1.7,-3.0,3.0,0,0,0.0,0.0,51.92,216.35,0.5572,0.5728,-0.6137281923036113,0.14224475111729407,-0.6316038031596106,-0.29783809737409317,1,1,1,1,1,1,0,0
12,2,2006,7,Man City,Charlton,3.0,2.0,H,1.0,0.0,H,M Dean,16.0,12.0,10.0,7.0,11.0,1.0,12.0,15.0,0.0,0.0,0.0,0.0,2,3,"41,347",14.595365418894831,2005,26,31,29,1.1977401129943503,1.294392523364486,1.2598870056497176,1.1962616822429906,1.3559322033898304,1.425233644859813,1.0,1.4,-1.0,0.0,0,1,0.1111111111111111,0.2222222222222222,91.9,82.43,0.48460000000000003,0.4434,0.7458053381139333,0.046404570610433,0.4567241936060424,-1.1085397373260004,1,1,1,1,1,1,0,0
12,2,2006,7,Sunderland,Tottenham,1.0,1.0,D,0.0,1.0,A,A Marriner,9.0,10.0,5.0,7.0,5.0,0.0,16.0,9.0,2.0,1.0,0.0,0.0,2,2,"34,700",12.510204081632653,2005,26,9,40,0.9057971014492754,1.3488372093023255,0.8188405797101449,1.2790697674418605,1.463768115942029,1.3395348837209302,0.4,1.7,-12.0,6.0,0,1,0.14285714285714285,0.2857142857142857,34.35,154.33,0.4210000000000001,0.5208,0.07759972552274402,0.838774820613577,-0.02214329351231301,-0.07169963598911706,1,1,1,1,1,1,0,0
13,2,2006,1,West Ham,Birmingham,3.0,0.0,H,1.0,0.0,H,D Gallagher,13.0,17.0,8.0,7.0,4.0,6.0,10.0,7.0,0.0,2.0,0.0,0.0,2,2,"30,643",10.11023622047244,2005,26,32,20,1.2589928057553956,1.181159420289855,1.2302158273381294,1.0507246376811594,1.4388489208633093,1.2826086956521738,1.6,1.1,-2.0,-3.0,4,0,0.0,0.3333333333333333,62.55,81.83,0.543,0.49899999999999994,-0.10570780469997938,0.11332153816214469,0.5784215977314582,0.25047368738629544,1,1,1,1,1,1,0,0
14,2,2006,2,Liverpool,Arsenal,1.0,0.0,H,0.0,0.0,D,G Poll,22.0,6.0,9.0,2.0,13.0,1.0,12.0,15.0,0.0,1.0,0.0,0.0,4,3,"45,012",12.258064516129032,2005,26,38,36,1.7627906976744185,2.088372093023256,1.5674418604651164,1.9813953488372094,0.9534883720930233,0.9209302325581395,1.7,1.5,2.0,10.0,1,0,0.2,0.2,216.35,232.33,0.5561999999999999,0.47620000000000007,-0.7190817549359527,-0.26122977859577534,-0.517556623105759,1.2901730725248315,1,1,1,1,1,1,0,0
15,2,2006,3,Blackburn,Sunderland,2.0,0.0,H,1.0,0.0,H,K Stroud,12.0,5.0,6.0,1.0,6.0,2.0,16.0,19.0,1.0,2.0,0.0,0.0,3,2,"18,220",11.764705882352942,2005,26,31,9,1.2937853107344632,0.9064748201438849,1.2485875706214689,0.8201438848920863,1.2824858757062148,1.460431654676259,1.9,0.5,5.0,-10.0,0,0,0.0,0.25,63.8,34.35,0.54,0.40040000000000003,-0.22218386454968012,0.686102625250539,0.36638564402599544,0.7677048392876934,1,1,1,1,1,1,0,0
19,2,2006,7,Tottenham,Wigan,2.0,2.0,D,1.0,1.0,D,U Rennie,10.0,8.0,4.0,5.0,4.0,3.0,12.0,14.0,1.0,1.0,0.0,0.0,2,1,"35,676",10.586206896551724,2005,26,40,35,1.3472222222222223,1.5,1.2777777777777777,1.1538461538461537,1.337962962962963,1.2307692307692308,1.5,1.4,4.0,0.0,0,0,0.0,0.0,154.33,51.92,0.5664,0.4992,-0.12252370562133427,0.25058836006236485,-0.4473978740209113,0.35368241612943135,1,1,1,1,1,1,0,0
22,2,2006,3,Newcastle,Charlton,0.0,0.0,D,0.0,0.0,D,U Rennie,13.0,7.0,8.0,4.0,5.0,6.0,13.0,13.0,1.0,2.0,0.0,0.0,1,2,"51,545",10.586206896551724,2005,26,31,29,1.5023255813953489,1.2883720930232558,1.413953488372093,1.2,1.283720930232558,1.4325581395348836,1.3,1.1,-3.0,-3.0,2,0,0.3,0.1,150.48,82.43,0.517,0.4438,0.020779477642137358,0.028274652223838945,0.8005340189192919,-1.2593315978055928,1,1,1,1,1,1,0,0
25,2,2006,6,Birmingham,Sunderland,1.0,0.0,H,1.0,0.0,H,S Bennett,14.0,8.0,7.0,4.0,6.0,2.0,13.0,14.0,0.0,3.0,0.0,0.0,1,2,"29,257",13.553719008264462,2005,26,20,9,1.1726618705035972,0.9,1.0431654676258992,0.8142857142857143,1.2949640287769784,1.4642857142857142,0.8,0.5,-7.0,-11.0,0,0,0.3333333333333333,0.0,81.83,34.35,0.5284,0.43600000000000005,0.12596994784808713,-0.05449650250618764,0.2575237362088919,0.7156553905881231,1,1,1,1,1,1,0,0
25,2,2006,6,Blackburn,Arsenal,1.0,0.0,H,1.0,0.0,H,U Rennie,6.0,10.0,2.0,3.0,3.0,5.0,23.0,10.0,3.0,2.0,0.0,0.0,2,3,"22,504",10.586206896551724,2005,27,34,36,1.303370786516854,2.0787037037037037,1.252808988764045,1.9722222222222223,1.2752808988764044,0.9212962962962963,1.9,1.5,6.0,11.0,1,0,0.1111111111111111,0.3333333333333333,63.8,232.33,0.5002,0.49739999999999995,-0.3721167418431726,1.0924408134273498,-0.3696787049369758,0.9635132620303529,1,1,1,1,1,1,0,0
25,2,2006,6,Charlton,Aston Villa,0.0,0.0,D,0.0,0.0,D,C Foy,13.0,11.0,6.0,7.0,1.0,8.0,9.0,9.0,0.0,1.0,0.0,0.0,2,1,"26,587",10.931297709923664,2005,27,30,24,1.287037037037037,1.3055555555555556,1.1944444444444444,1.1990740740740742,1.4259259259259258,1.2407407407407407,1.2,1.3,0.0,5.0,0,0,0.18181818181818182,0.18181818181818182,82.43,89.0,0.5115999999999999,0.45600000000000007,0.6592934076044769,-0.7449824752083753,0.010798502655121429,-0.37830533272694883,1,1,1,1,1,1,0,0
25,2,2006,6,Chelsea,Portsmouth,2.0,0.0,H,0.0,0.0,D,M Riley,17.0,5.0,8.0,1.0,6.0,7.0,7.0,13.0,0.0,1.0,0.0,0.0,2,1,"42,269",14.965853658536586,2005,27,52,18,2.0,1.0,1.8194444444444444,1.0588235294117647,0.8425925925925926,1.5490196078431373,2.3,0.8,8.0,-13.0,0,0,0.4,0.0,363.43,86.13,0.5885999999999999,0.4176,-0.8384809595381533,-0.34656279427341274,0.30552428388640196,0.9111104004502052,1,1,1,1,1,1,0,0
25,2,2006,6,Newcastle,Everton,2.0,0.0,H,0.0,0.0,D,G Poll,18.0,12.0,10.0,6.0,6.0,4.0,26.0,15.0,1.0,1.0,0.0,0.0,2,1,"51,916",12.258064516129032,2005,27,32,26,1.5,1.2962962962962963,1.4074074074074074,1.1435185185185186,1.2777777777777777,1.3888888888888888,1.1,1.9,-4.0,-3.0,0,2,0.2727272727272727,0.09090909090909091,150.48,92.92,0.4652,0.438,-0.20362610487594052,-0.03146367230719686,-0.1449297770980273,0.5227077768654579,1,1,1,1,1,1,0,0
26,2,2006,7,Bolton,Fulham,2.0,1.0,H,1.0,1.0,D,P Dowd,13.0,10.0,5.0,6.0,8.0,5.0,13.0,13.0,1.0,1.0,0.0,0.0,2,0,"23,104",14.196078431372548,2005,27,32,31,1.3295454545454546,1.2359550561797752,1.2045454545454546,1.2191011235955056,1.3409090909090908,1.3314606741573034,1.3,1.6,3.0,4.0,0,1,0.1111111111111111,0.1111111111111111,61.85,70.88,0.5212,0.5077999999999999,1.162687829006764,-0.5927641038980154,0.3349493271277561,0.21215481351315119,1,1,1,1,1,1,0,0
26,2,2006,7,Liverpool,Man City,1.0,0.0,H,1.0,0.0,H,D Gallagher,20.0,6.0,12.0,3.0,12.0,2.0,4.0,16.0,0.0,2.0,0.0,1.0,2,1,"45,061",10.11023622047244,2005,27,41,34,1.7685185185185186,1.2078651685393258,1.5648148148148149,1.2696629213483146,0.9490740740740741,1.3595505617977528,1.7,1.3,1.0,2.0,2,1,0.3333333333333333,0.1111111111111111,216.35,91.9,0.6035999999999999,0.45620000000000005,-0.766909831724577,-0.27735638962830994,0.07425474063278328,0.2126881814460094,1,1,1,1,1,1,0,0
26,2,2006,7,West Brom,Middlesbrough,0.0,2.0,A,0.0,2.0,A,M Dean,17.0,5.0,9.0,4.0,6.0,3.0,7.0,14.0,0.0,2.0,1.0,0.0,0,2,"23,954",14.595365418894831,2005,27,26,27,0.8431372549019608,1.241860465116279,0.8725490196078431,1.1953488372093024,1.607843137254902,1.2883720930232558,1.0,0.9,-7.0,-10.0,0,1,0.2,0.2,65.55,94.38,0.5296000000000001,0.47700000000000004,0.2737746733140986,0.020436821342190784,0.8449449671314527,0.18093590819240055,1,1,1,1,1,1,0,0
4,3,2006,6,Aston Villa,Portsmouth,1.0,0.0,H,1.0,0.0,H,M Dean,17.0,11.0,8.0,6.0,16.0,10.0,15.0,14.0,1.0,1.0,0.0,0.0,1,1,"30,194",14.595365418894831,2005,27,24,18,1.304147465437788,0.9902912621359223,1.1935483870967742,1.0485436893203883,1.2350230414746544,1.5533980582524272,1.4,0.5,7.0,-16.0,0,0,0.4,0.0,89.0,86.13,0.5202,0.46460000000000007,0.39569986304750104,-0.41065478607145156,0.01956269897674969,0.3985315522563614,1,1,1,1,1,1,0,0
4,3,2006,6,Fulham,Arsenal,0.0,4.0,A,0.0,2.0,A,R Styles,7.0,18.0,4.0,11.0,0.0,7.0,11.0,15.0,0.0,1.0,0.0,0.0,1,2,"22,397",13.308056872037914,2005,27,31,36,1.229050279329609,2.0691244239631335,1.217877094972067,1.9631336405529953,1.335195530726257,0.9216589861751152,1.3,1.2,2.0,9.0,0,0,0.0,0.4444444444444444,70.88,232.33,0.479,0.5521999999999999,0.3906204376616927,0.3752709094396287,-0.12933502023521135,0.5871369100395123,1,1,1,1,1,1,0,0
4,3,2006,6,Liverpool,Charlton,0.0,0.0,D,0.0,0.0,D,M Atkinson,21.0,3.0,10.0,1.0,12.0,5.0,5.0,14.0,1.0,1.0,0.0,0.0,2,2,"44,923",12.947826086956521,2005,27,41,30,1.7741935483870968,1.2857142857142858,1.5622119815668203,1.1889400921658986,0.9447004608294931,1.4193548387096775,1.7,1.3,0.0,1.0,3,0,0.36363636363636365,0.09090909090909091,216.35,82.43,0.6018000000000001,0.45919999999999994,-0.6478808733546796,-0.2358442063798043,0.007933580183648042,0.06209317054850527,1,1,1,1,1,1,0,0
4,3,2006,6,Middlesbrough,Birmingham,1.0,0.0,H,1.0,0.0,H,G Poll,12.0,14.0,6.0,5.0,3.0,4.0,12.0,12.0,0.0,0.0,0.0,0.0,2,1,"28,141",12.258064516129032,2005,28,30,23,1.25,1.1857142857142857,1.1990740740740742,1.042857142857143,1.2824074074074074,1.2857142857142858,1.2,1.1,-6.0,-3.0,2,1,0.42857142857142855,0.0,94.38,81.83,0.496,0.4784,0.4443586527633027,0.4034661079664474,0.8638790672560397,0.08100775322731665,1,1,1,1,1,1,0,0
4,3,2006,6,Newcastle,Bolton,3.0,1.0,H,2.0,0.0,H,A Wiley,9.0,11.0,5.0,3.0,11.0,5.0,18.0,13.0,2.0,1.0,0.0,0.0,2,2,"52,046",12.11111111111111,2005,28,35,35,1.5069124423963134,1.3389830508474576,1.4101382488479262,1.2090395480225988,1.271889400921659,1.3389830508474576,1.1,1.5,-4.0,4.0,1,1,0.3333333333333333,0.0,150.48,61.85,0.4666,0.48040000000000005,-0.17263474462141679,0.18110864072566546,0.18322910600264597,-0.5939184140751059,1,1,1,1,1,1,0,0
4,3,2006,6,West Brom,Chelsea,1.0,2.0,A,0.0,0.0,D,M Halsey,6.0,7.0,2.0,5.0,6.0,4.0,12.0,10.0,1.0,0.0,0.0,1.0,1,2,"26,444",8.69433962264151,2005,28,26,55,0.8349514563106796,2.0046082949308754,0.8640776699029126,1.8202764976958525,1.6116504854368932,0.8387096774193549,1.0,2.3,-8.0,8.0,0,1,0.0,0.4,65.55,363.43,0.4636,0.5838,0.38480394412603214,0.053714046525372414,-0.8726811990588007,-0.7148348480641356,1,1,1,1,1,1,0,0
4,3,2006,6,West Ham,Everton,2.0,2.0,D,2.0,1.0,H,M Riley,7.0,13.0,3.0,5.0,1.0,9.0,12.0,10.0,3.0,3.0,0.0,0.0,0,1,"34,688",14.965853658536586,2005,28,35,26,1.2714285714285714,1.2903225806451613,1.2428571428571429,1.1382488479262673,1.4285714285714286,1.391705069124424,1.6,1.9,0.0,-1.0,5,0,0.14285714285714285,0.2857142857142857,62.55,92.92,0.487,0.47919999999999996,-0.17543369995209807,0.09110444405193666,0.10794588173377843,0.3375521954478551,1,1,1,1,1,1,0,0
5,3,2006,7,Man City,Sunderland,2.0,1.0,H,2.0,1.0,H,C Foy,15.0,6.0,7.0,3.0,6.0,3.0,11.0,16.0,1.0,3.0,0.0,1.0,1,1,"42,200",10.931297709923664,2005,28,34,10,1.2011173184357542,0.8936170212765957,1.2625698324022345,0.8085106382978723,1.3575418994413408,1.4609929078014185,1.0,0.5,-2.0,-10.0,0,0,0.4,0.0,91.9,34.35,0.5058,0.4024,0.6126640109563114,0.019281507659582926,0.3467116675415272,0.6745516567211961,1,1,1,1,1,1,0,0
5,3,2006,7,Tottenham,Blackburn,3.0,2.0,H,2.0,1.0,H,H Webb,10.0,6.0,5.0,4.0,6.0,9.0,14.0,12.0,2.0,3.0,0.0,0.0,1,1,"36,080",13.225589225589225,2005,28,41,37,1.3456221198156681,1.312849162011173,1.2811059907834101,1.2513966480446927,1.3410138248847927,1.2681564245810055,1.5,2.2,4.0,8.0,0,2,0.2222222222222222,0.1111111111111111,154.33,63.8,0.5538,0.45,0.11130834041760146,-0.09426937494298926,-0.3051687316277951,0.7632910815633921,1,1,1,1,1,1,0,0
6,3,2006,1,Wigan,Man United,1.0,2.0,A,0.0,0.0,D,S Bennett,18.0,9.0,7.0,2.0,6.0,2.0,22.0,13.0,5.0,3.0,0.0,0.0,0,0,"23,798",13.553719008264462,2005,28,36,45,1.4814814814814814,2.064814814814815,1.1851851851851851,1.9166666666666667,1.2592592592592593,0.9166666666666666,1.2,2.0,-3.0,10.0,0,2,0.0,0.0,51.92,254.58,0.51,0.49559999999999993,-0.6602909356027081,-0.10860056711555023,-0.6212083870070688,0.6092984628290277,1,1,1,1,1,1,0,0
11,3,2006,6,Birmingham,West Brom,1.0,1.0,D,0.0,0.0,D,P Dowd,6.0,10.0,1.0,4.0,6.0,11.0,12.0,22.0,2.0,3.0,0.0,0.0,2,2,"28,041",14.196078431372548,2005,28,23,26,1.177304964539007,0.8269230769230769,1.0354609929078014,0.8653846153846154,1.2836879432624113,1.6153846153846154,1.1,1.0,-2.0,-6.0,0,0,0.4,0.0,81.83,65.55,0.461,0.5472,0.1718299515494807,-0.057571644874329114,0.40574889585513035,0.06232035756576046,1,1,1,1,1,1,0,0
11,3,2006,6,Blackburn,Aston Villa,2.0,0.0,H,0.0,0.0,D,D Gallagher,12.0,12.0,5.0,5.0,3.0,6.0,10.0,16.0,0.0,1.0,0.0,0.0,2,2,"21,932",10.11023622047244,2005,28,37,27,1.3055555555555556,1.311926605504587,1.2555555555555555,1.1926605504587156,1.2777777777777777,1.2293577981651376,1.9,1.4,5.0,4.0,0,1,0.1111111111111111,0.1111111111111111,63.8,89.0,0.48599999999999993,0.47219999999999995,-0.5503765285681969,1.1775234665888539,-0.37023496187695354,-0.5124950792306738,1,1,1,1,1,1,0,0
11,3,2006,6,Bolton,West Ham,4.0,1.0,H,3.0,0.0,H,M Dean,19.0,9.0,10.0,5.0,7.0,6.0,12.0,18.0,1.0,5.0,0.0,0.0,2,1,"24,461",14.595365418894831,2005,28,35,35,1.3314606741573034,1.2695035460992907,1.2078651685393258,1.24822695035461,1.348314606741573,1.4326241134751774,1.2,1.7,-2.0,2.0,0,0,0.4,0.0,61.85,62.55,0.4992,0.4798,0.3518603497020462,-0.6058142159349996,-0.036710493595015936,0.07589974771817498,1,1,1,1,1,1,0,0
11,3,2006,6,Chelsea,Tottenham,2.0,1.0,H,1.0,1.0,D,G Poll,13.0,4.0,10.0,3.0,4.0,4.0,11.0,16.0,2.0,0.0,0.0,0.0,3,1,"42,237",12.258064516129032,2005,29,58,44,2.0091743119266057,1.353211009174312,1.8211009174311927,1.2889908256880733,0.8394495412844036,1.3440366972477065,2.3,1.5,8.0,3.0,2,1,0.2727272727272727,0.0,363.43,154.33,0.5714,0.4806,-0.8193920341640634,-0.4595509331968065,-0.0524149433218784,0.3847584654034612,1,1,1,1,1,1,0,0
11,3,2006,6,Everton,Fulham,3.0,1.0,H,2.0,0.0,H,U Rennie,15.0,8.0,7.0,3.0,8.0,4.0,15.0,12.0,2.0,2.0,0.0,0.0,2,2,"36,515",10.586206896551724,2005,29,27,31,1.2889908256880733,1.2222222222222223,1.1422018348623852,1.211111111111111,1.3944954128440368,1.35,2.0,1.3,3.0,-1.0,0,0,0.4444444444444444,0.0,92.92,70.88,0.5426,0.47939999999999994,0.10268368660827325,0.23901829970723124,0.2690615757054851,0.10759814134890644,1,1,1,1,1,1,0,0
11,3,2006,6,Portsmouth,Man City,2.0,1.0,H,0.0,0.0,D,M Halsey,12.0,9.0,5.0,4.0,8.0,1.0,11.0,7.0,0.0,0.0,0.0,0.0,2,2,"19,601",8.69433962264151,2005,29,18,37,0.9807692307692307,1.211111111111111,1.0384615384615385,1.2666666666666666,1.5480769230769231,1.3555555555555556,0.4,1.3,-17.0,0.0,0,1,0.2,0.2,86.13,91.9,0.42280000000000006,0.49060000000000004,-0.5134503000305458,0.7234866631054246,0.039635037087498125,0.1774025365998093,1,1,1,1,1,1,0,0
11,3,2006,6,Sunderland,Wigan,0.0,1.0,A,0.0,1.0,A,M Riley,13.0,5.0,9.0,2.0,5.0,2.0,14.0,13.0,1.0,0.0,0.0,0.0,2,1,"31,194",14.965853658536586,2005,29,10,36,0.8873239436619719,1.4285714285714286,0.8098591549295775,1.1785714285714286,1.4647887323943662,1.2857142857142858,0.4,0.9,-11.0,-5.0,0,0,0.0,0.0,34.35,51.92,0.4156000000000001,0.5599999999999999,0.5425572556958798,0.5455472649541999,0.003170721605831438,0.43253718332960106,1,1,1,1,1,1,0,0
12,3,2006,7,Arsenal,Liverpool,2.0,1.0,H,1.0,0.0,H,S Bennett,11.0,8.0,4.0,3.0,5.0,0.0,8.0,18.0,0.0,2.0,0.0,1.0,2,3,"38,221",13.553719008264462,2005,29,39,44,2.073394495412844,1.7706422018348624,1.9724770642201834,1.555045871559633,0.9174311926605505,0.9403669724770642,1.2,1.5,9.0,-1.0,1,0,0.2727272727272727,0.0,232.33,216.35,0.4526,0.4812,-0.21991756287921949,0.7845399477639261,-0.6740291151155727,-0.17098770535116192,1,1,1,1,1,1,0,0
12,3,2006,7,Charlton,Middlesbrough,2.0,1.0,H,0.0,0.0,D,A Wiley,5.0,9.0,3.0,7.0,0.0,4.0,16.0,20.0,2.0,1.0,0.0,0.0,1,3,"24,813",12.11111111111111,2005,29,31,33,1.2844036697247707,1.2580645161290323,1.18348623853211,1.1981566820276497,1.4128440366972477,1.2764976958525345,1.1,1.4,-1.0,-5.0,0,3,0.2727272727272727,0.09090909090909091,82.43,94.38,0.4984,0.488,0.5273707617117406,-0.29571002554781134,-0.033900006700177274,0.21299948498824825,1,1,1,1,1,1,0,0
12,3,2006,7,Man United,Newcastle,2.0,0.0,H,2.0,0.0,H,R Styles,28.0,5.0,12.0,2.0,5.0,7.0,6.0,11.0,0.0,1.0,0.0,0.0,1,1,"67,858",13.308056872037914,2005,29,48,38,2.0691244239631335,1.5137614678899083,1.9170506912442395,1.4174311926605505,0.9170506912442397,1.2706422018348624,2.0,1.4,9.0,0.0,3,2,0.36363636363636365,0.0,254.58,150.48,0.5582,0.4488,0.0073870455514445784,0.34927079951528145,-0.14738649681693725,0.1556020163227294,1,1,1,1,1,1,0,0
15,3,2006,3,Liverpool,Fulham,5.0,1.0,H,2.0,1.0,H,A Wiley,19.0,8.0,10.0,4.0,8.0,2.0,8.0,12.0,0.0,3.0,0.0,0.0,3,2,"44,329",12.11111111111111,2005,29,44,31,1.7625570776255708,1.2154696132596685,1.552511415525114,1.2099447513812154,0.9452054794520548,1.3591160220994476,1.4,1.2,-2.0,-3.0,0,0,0.2222222222222222,0.0,216.35,70.88,0.5429999999999999,0.45680000000000004,-0.7600738025372105,-0.27843490993556913,0.22008344768646174,0.23888884530984172,1,1,1,1,1,1,0,0
18,3,2006,6,Arsenal,Charlton,3.0,0.0,H,2.0,0.0,H,D Gallagher,16.0,2.0,9.0,1.0,8.0,1.0,6.0,10.0,0.0,1.0,0.0,0.0,3,2,"38,223",10.11023622047244,2005,29,39,31,2.077625570776256,1.2922374429223744,1.9726027397260273,1.187214611872146,0.9178082191780822,1.4109589041095891,1.4,1.4,10.0,2.0,2,1,0.36363636363636365,0.09090909090909091,232.33,82.43,0.5530000000000002,0.4936,-0.5626626831352892,1.0443961489424605,0.40348011735350314,-1.1558493957580664,1,1,1,1,1,1,0,0
18,3,2006,6,Birmingham,Tottenham,0.0,2.0,A,0.0,0.0,D,U Rennie,6.0,9.0,4.0,6.0,10.0,4.0,11.0,9.0,2.0,0.0,0.0,0.0,2,2,"26,398",10.586206896551724,2005,29,24,44,1.176056338028169,1.3470319634703196,1.0352112676056338,1.2876712328767124,1.2816901408450705,1.3470319634703196,1.1,1.5,-2.0,4.0,0,0,0.14285714285714285,0.0,81.83,154.33,0.4626,0.526,0.31834010494138165,-0.05309273876256178,0.08641581070393684,0.5032632676025381,1,1,1,1,1,1,0,0
18,3,2006,6,Blackburn,Middlesbrough,3.0,2.0,H,2.0,1.0,H,C Foy,5.0,7.0,3.0,5.0,6.0,4.0,11.0,11.0,3.0,3.0,1.0,0.0,2,4,"18,681",10.931297709923664,2005,30,40,33,1.3149171270718232,1.2522935779816513,1.2596685082872927,1.1972477064220184,1.270718232044199,1.2798165137614679,1.9,1.4,4.0,-4.0,1,0,0.1111111111111111,0.2222222222222222,63.8,94.38,0.5346,0.5048000000000001,-0.504507198700774,1.1322119176228918,0.19520879540763492,0.3427506979662987,1,1,1,1,1,1,0,0
18,3,2006,6,Bolton,Sunderland,2.0,0.0,H,0.0,0.0,D,P Dowd,16.0,6.0,7.0,3.0,7.0,6.0,9.0,18.0,1.0,4.0,0.0,0.0,2,2,"23,568",14.196078431372548,2005,30,38,10,1.3407821229050279,0.8811188811188811,1.223463687150838,0.8041958041958042,1.3463687150837989,1.4615384615384615,1.4,0.4,1.0,-11.0,1,0,0.0,0.2,61.85,34.35,0.585,0.445,0.15049356391128943,-0.5276425051272604,0.6780554104647334,0.45938845418011093,1,1,1,1,1,1,0,0
18,3,2006,6,Everton,Aston Villa,4.0,1.0,H,3.0,0.0,H,R Styles,12.0,9.0,7.0,7.0,4.0,9.0,6.0,11.0,1.0,3.0,0.0,0.0,2,2,"36,507",13.308056872037914,2005,30,30,27,1.2968036529680365,1.3059360730593608,1.1506849315068493,1.187214611872146,1.3926940639269407,1.2328767123287672,2.3,1.3,7.0,2.0,1,0,0.2727272727272727,0.09090909090909091,92.92,89.0,0.5536000000000001,0.4692,-0.6365618220204198,0.4150163004341779,-0.15746539249959013,-0.4412141247412928,1,1,1,1,1,1,0,0
